product_design_evidence_id,product_task_assessment_id,aida_stage,evidence_role,product_configuration_documented,product_design_evidence_type,product_design_evidence_url,source_publication_date,source_access_date,evidence_summary,supported_product_autonomy_rating,documented_human_gate,evidence_strength,source_conflict_flag,supports_final_rating,reviewer_id,review_date
pde_pta_gehc_clarify_dl_rad03_decide_01,pta_gehc_clarify_dl_rad03,decide,stage_authority,"Clarify DL bone-SPECT deep-learning image reconstruction on Xeleris V / compatible GE nuclear-medicine systems; existing EU assessment, with a separately supportable U.S. configuration after K241350 and May 2025 availability",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K241350.pdf,2025-01-03,2026-08-19,"The indicated function is image reconstruction only and includes no selection of application, radionuclide, dose, technique, patient direction, adjustment, delay, cancellation, or escalation. Human-gate detail: All RAD-03 clinical decisions remain with clinicians.",0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_clarify_dl_rad03_act_01,pta_gehc_clarify_dl_rad03,act,stage_authority,"Clarify DL bone-SPECT deep-learning image reconstruction on Xeleris V / compatible GE nuclear-medicine systems; existing EU assessment, with a separately supportable U.S. configuration after K241350 and May 2025 availability",detailed_product_page,https://www.gehealthcare.com/en-gb/products/molecular-imaging/aurora,,2026-08-19,"Clarify DL automatically performs the narrow bone-SPECT reconstruction portion of technical execution; it does not prescribe, calculate, prepare, verify, or administer the radiopharmaceutical or direct the complete study. Human-gate detail: Technologists and physicians perform the substantive examination and administration endpoint.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mim_sureplan_mrt_rad03_acquire_01,pta_mim_sureplan_mrt_rad03,acquire,stage_authority,"MIM SurePlan MRT current U.S. configuration with zero-click SPECT reconstruction, Contour ProtegeAI+ segmentation, curve fitting/integration, Monte Carlo dose calculation, and integrated reporting tools",detailed_product_page,https://upload-mim.mimsoftware.com/theranostics/sureplan-mrt,,2026-08-19,"Zero-click reconstruction starts automatically when SurePlan MRT receives SPECT datasets, a limited automated retrieval/ingest contribution; the page does not document acquisition of other RAD-03 clinical and material inputs. Human-gate detail: Clinical staff obtain the patient, laboratory, radiopharmaceutical, and instrument-readiness inputs.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mim_sureplan_mrt_rad03_interpret_01,pta_mim_sureplan_mrt_rad03,interpret,stage_authority,"MIM SurePlan MRT current U.S. configuration with zero-click SPECT reconstruction, Contour ProtegeAI+ segmentation, curve fitting/integration, Monte Carlo dose calculation, and integrated reporting tools",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K232862.pdf,2024-05-13,2026-08-19,"FDA documentation establishes radionuclide absorbed-dose calculation, and the current workflow adds automated reconstruction, AI segmentation, and time-activity fitting; this is substantial dose/technical analysis but not a complete appropriateness, readiness, risk, and diagnostic interpretation. Human-gate detail: Trained medical professionals review and integrate the outputs.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mim_sureplan_mrt_rad03_decide_01,pta_mim_sureplan_mrt_rad03,decide,stage_authority,"MIM SurePlan MRT current U.S. configuration with zero-click SPECT reconstruction, Contour ProtegeAI+ segmentation, curve fitting/integration, Monte Carlo dose calculation, and integrated reporting tools",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K232862.pdf,2024-05-13,2026-08-19,"The cleared function calculates absorbed dose and supports planning; it does not select or commit the radionuclide, prescribed activity, technique, proceed/delay/cancel disposition, or escalation path. Human-gate detail: Clinician uses the calculated dose to make the therapeutic decision.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mim_sureplan_mrt_rad03_act_01,pta_mim_sureplan_mrt_rad03,act,stage_authority,"MIM SurePlan MRT current U.S. configuration with zero-click SPECT reconstruction, Contour ProtegeAI+ segmentation, curve fitting/integration, Monte Carlo dose calculation, and integrated reporting tools",release_notes,https://www.gehealthcare.com/en-us/about/newsroom/press-releases/ge-healthcares-mim-software-announces-fda-clearance-of-monte-carlo-dosimetry-for-theranostics,2024-10-03,2026-08-19,"The product can automate reconstruction, segmentation, time-activity fitting, dose calculation, and reporting, but users review absorbed doses and clinical staff remain responsible for prescription, material/instrument checks, technical direction, and administration. Human-gate detail: Users review absorbed doses; clinicians materially complete the prescription and administration endpoint.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_cydar_maps_rad02_acquire_01,pta_cydar_maps_rad02,acquire,stage_authority,"Cydar EV Maps v6.0 endovascular workflow with AI CT segmentation, clinician-created preoperative maps, live fluoroscopy overlay, clinician-updated deformation map, and postoperative review",instructions_for_use,https://documentation.cydarmedical.com/Cydar%20EV%20Maps%20-%20Instructions%20for%20Use%20EN.pdf,,2026-08-19,"Cydar imports preoperative CT, automatically segments vascular anatomy, and ingests live fluoroscopy; users must select the patient/map and verify three patient identifiers, and the system does not collect the broader clinical, consent, medication, and equipment-readiness inputs. Human-gate detail: Explicit clinician patient/map verification plus human acquisition of the remaining RAD-02 inputs.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_cydar_maps_rad02_interpret_01,pta_cydar_maps_rad02,interpret,stage_authority,"Cydar EV Maps v6.0 endovascular workflow with AI CT segmentation, clinician-created preoperative maps, live fluoroscopy overlay, clinician-updated deformation map, and postoperative review",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K212442.pdf,2021-12-03,2026-08-19,"The system automatically segments anatomy and overlays the plan on live fluoroscopy, but FDA documentation states that preoperative planning, intraoperative mapping, and follow-up depend on trained clinical specialists' interpretation. Human-gate detail: Trained specialist interprets anatomy, deformation, risks, live guidance, and results.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_cydar_maps_rad02_decide_01,pta_cydar_maps_rad02,decide,stage_authority,"Cydar EV Maps v6.0 endovascular workflow with AI CT segmentation, clinician-created preoperative maps, live fluoroscopy overlay, clinician-updated deformation map, and postoperative review",instructions_for_use,https://documentation.cydarmedical.com/Cydar%20EV%20Maps%20-%20Instructions%20for%20Use%20EN.pdf,,2026-08-19,"The product provides measurements and planning tools, but the expert user places/edits guidewires, builds the operative plan, decides whether the map matches current anatomy, and chooses/cancels each map update. Human-gate detail: Clinician makes and confirms all operative-plan and intraoperative decisions.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_cydar_maps_rad02_act_01,pta_cydar_maps_rad02,act,stage_authority,"Cydar EV Maps v6.0 endovascular workflow with AI CT segmentation, clinician-created preoperative maps, live fluoroscopy overlay, clinician-updated deformation map, and postoperative review",instructions_for_use,https://documentation.cydarmedical.com/Cydar%20EV%20Maps%20-%20Instructions%20for%20Use%20EN.pdf,,2026-08-19,"Cydar executes the bounded digital actions of overlaying the plan and displaying/updating guidance, while the physician manipulates instruments, performs the procedure, manages safety and complications, and confirms updates. Human-gate detail: Continuous substantive clinician execution and confirmation during the physical procedure.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mendaera_focalist_rad02_acquire_01,pta_mendaera_focalist_rad02,acquire,stage_authority,"Focalist / Mendaera Guidance System K250524 limited U.S. release: compatible live 2D ultrasound, touchscreen target/guide selection, handheld robot establishing and maintaining trajectory, automatic trajectory overlay, and depth tracking",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K250524.pdf,2025-07-02,2026-08-19,"The system displays live 2D ultrasound and an estimate of instrument position, but a medical professional operates the compatible ultrasound and supplies the broader request, history, target, risks, and readiness inputs. Human-gate detail: Clinician obtains the image and all non-imaging procedural inputs.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mendaera_focalist_rad02_interpret_01,pta_mendaera_focalist_rad02,interpret,stage_authority,"Focalist / Mendaera Guidance System K250524 limited U.S. release: compatible live 2D ultrasound, touchscreen target/guide selection, handheld robot establishing and maintaining trajectory, automatic trajectory overlay, and depth tracking",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K250524.pdf,2025-07-02,2026-08-19,"The system shows the planned trajectory and estimated instrument position on live ultrasound, but does not document independent interpretation of indication, anatomy, access safety, physiology, complications, or result. Human-gate detail: Clinician performs the substantive live procedural interpretation.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mendaera_focalist_rad02_decide_01,pta_mendaera_focalist_rad02,decide,stage_authority,"Focalist / Mendaera Guidance System K250524 limited U.S. release: compatible live 2D ultrasound, touchscreen target/guide selection, handheld robot establishing and maintaining trajectory, automatic trajectory overlay, and depth tracking",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K250524.pdf,2025-07-02,2026-08-19,"The user chooses the guide angle/target and the device automatically displays the corresponding trajectory; the product does not select the target, approach, sequence, proceed/stop choice, complication response, or escalation. Human-gate detail: Clinician selects and remains responsible for every substantive procedural decision.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_mendaera_focalist_rad02_act_01,pta_mendaera_focalist_rad02,act,stage_authority,"Focalist / Mendaera Guidance System K250524 limited U.S. release: compatible live 2D ultrasound, touchscreen target/guide selection, handheld robot establishing and maintaining trajectory, automatic trajectory overlay, and depth tracking",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K250524.pdf,2025-07-02,2026-08-19,"The handheld robot establishes and maintains a deterministic trajectory and supports positioning, but FDA documentation states that the system does not compensate for needle deflection and the user must manually advance the needle through the guide. Human-gate detail: Continuous substantive clinician execution; user manually advances the needle and manages the procedure. Source conflict or jurisdiction note: Press materials describe robotic needle positioning, but the FDA summary clarifies that manual needle advancement remains; FDA documentation controls.",2,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_github_copilot_swd01_acquire_01,pta_github_copilot_swd01,acquire,stage_authority,"GitHub Copilot coding agent in GitHub: user-assigned issue, GitHub-hosted isolated environment, repository tools and Actions as allowed, draft pull-request workflow; no assumed auto-merge or production deployment.",manual,https://docs.github.com/en/copilot/using-github-copilot/using-copilot-coding-agent-to-work-on-tasks/best-practices-for-using-copilot-to-work-on-tasks,,2026-08-19,"GitHub tells users to supply the task goal and acceptance constraints, after which the agent independently researches the repository and environment. Goal-setting is allowed at rating 4, and no routine acquisition-approval gate is documented before the agent proceeds.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_github_copilot_swd01_interpret_01,pta_github_copilot_swd01,interpret,stage_authority,"GitHub Copilot coding agent in GitHub: user-assigned issue, GitHub-hosted isolated environment, repository tools and Actions as allowed, draft pull-request workflow; no assumed auto-merge or production deployment.",manual,https://docs.github.com/en/copilot/concepts/agents/cloud-agent/about-cloud-agent,,2026-08-19,The agent explores the repository and uses an isolated environment to analyze the change and run tests/linters without a routine human interpretation-validation step before implementation. This supports 4 for the bounded issue case.,4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_github_copilot_swd01_decide_01,pta_github_copilot_swd01,decide,stage_authority,"GitHub Copilot coding agent in GitHub: user-assigned issue, GitHub-hosted isolated environment, repository tools and Actions as allowed, draft pull-request workflow; no assumed auto-merge or production deployment.",manual,https://docs.github.com/en/copilot/concepts/agents/cloud-agent/about-cloud-agent,,2026-08-19,"Copilot creates and executes its implementation/testing plan for the assigned issue without a routine plan-approval gate. Human review occurs at the pull-request release boundary, not before these internal decisions take effect.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_github_copilot_swd01_act_01,pta_github_copilot_swd01,act,stage_authority,"GitHub Copilot coding agent in GitHub: user-assigned issue, GitHub-hosted isolated environment, repository tools and Actions as allowed, draft pull-request workflow; no assumed auto-merge or production deployment.",manual,https://docs.github.com/en/copilot/concepts/agents/cloud-agent/risks-and-mitigations,,2026-08-19,"The agent completes the code/test/documentation change and opens a draft pull request, but GitHub states that a human must review and merge it and the agent cannot approve or merge its own pull request. That is a routine pre-effect release gate, so Act is 3.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_anthropic_claude_code_swd01_acquire_01,pta_anthropic_claude_code_swd01,acquire,stage_authority,"Claude Code CLI in non-interactive print mode with repository, shell, edit, test, Git, and repository-defined deployment tools/credentials; permission prompts bypassed in a trusted isolated runner via --dangerously-skip-permissions.",detailed_product_page,https://docs.anthropic.com/en/docs/claude-code/common-tasks,,2026-08-19,Claude Code explores the project context/codebase as needed after receiving the user's goal. In the unattended configuration it does not require routine approval to gather the repository and tool context needed for the supported change.,4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_anthropic_claude_code_swd01_interpret_01,pta_anthropic_claude_code_swd01,interpret,stage_authority,"Claude Code CLI in non-interactive print mode with repository, shell, edit, test, Git, and repository-defined deployment tools/credentials; permission prompts bypassed in a trusted isolated runner via --dangerously-skip-permissions.",detailed_product_page,https://docs.anthropic.com/en/docs/claude-code/overview,,2026-08-19,"Anthropic documents whole-codebase analysis, debugging, test execution, and verification. With permission prompts bypassed in the assessed runner, Claude Code completes the interpretation for the supported change without routine substantive human validation.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_anthropic_claude_code_swd01_decide_01,pta_anthropic_claude_code_swd01,decide,stage_authority,"Claude Code CLI in non-interactive print mode with repository, shell, edit, test, Git, and repository-defined deployment tools/credentials; permission prompts bypassed in a trusted isolated runner via --dangerously-skip-permissions.",detailed_product_page,https://docs.anthropic.com/en/docs/claude-code/overview,,2026-08-19,"Claude Code plans the supported change and selects implementation, test, and command actions; the unattended configuration does not impose a routine plan-approval gate before those decisions are executed.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_anthropic_claude_code_swd01_act_01,pta_anthropic_claude_code_swd01,act,stage_authority,"Claude Code CLI in non-interactive print mode with repository, shell, edit, test, Git, and repository-defined deployment tools/credentials; permission prompts bypassed in a trusted isolated runner via --dangerously-skip-permissions.",api_configuration_documentation,https://docs.anthropic.com/en/docs/claude-code/cli-usage,,2026-08-19,"Non-interactive mode and --dangerously-skip-permissions permit scripted edits, commands, tests, commits, and repository-defined CI/infrastructure actions without approval prompts. With deployment tools and credentials configured, the supported change can take effect without a routine human release gate.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openai_codex_swd01_acquire_01,pta_openai_codex_swd01,acquire,stage_authority,"OpenAI Codex CLI codex exec in a trusted isolated runner with repository, terminal, tests, documentation, and repository-defined deployment tools/credentials; sandbox_mode=danger-full-access and approval_policy=never.",detailed_product_page,https://developers.openai.com/api/docs/guides/code-generation#use-codex,,2026-08-19,"Codex is documented to work directly with repository context for writing, reviewing, and debugging. In the assessed unattended configuration it gathers the code/tool context for the supported change without routine human approval after the goal is supplied.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openai_codex_swd01_interpret_01,pta_openai_codex_swd01,interpret,stage_authority,"OpenAI Codex CLI codex exec in a trusted isolated runner with repository, terminal, tests, documentation, and repository-defined deployment tools/credentials; sandbox_mode=danger-full-access and approval_policy=never.",detailed_product_page,https://learn.chatgpt.com/docs/developer-commands#codex-exec,,2026-08-19,codex exec is explicitly intended for scripted or CI-style work that finishes without human interaction and can inspect/run the repository environment. It completes interpretation for the supported change without routine validation.,4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openai_codex_swd01_decide_01,pta_openai_codex_swd01,decide,stage_authority,"OpenAI Codex CLI codex exec in a trusted isolated runner with repository, terminal, tests, documentation, and repository-defined deployment tools/credentials; sandbox_mode=danger-full-access and approval_policy=never.",api_configuration_documentation,https://learn.chatgpt.com/docs/config-file/config-reference#configtoml,,2026-08-19,"approval_policy=never and danger-full-access allow Codex to select and execute repository/terminal actions without approval prompts. For the bounded supported change, no routine decision-approval gate remains.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_openai_codex_swd01_act_01,pta_openai_codex_swd01,act,stage_authority,"OpenAI Codex CLI codex exec in a trusted isolated runner with repository, terminal, tests, documentation, and repository-defined deployment tools/credentials; sandbox_mode=danger-full-access and approval_policy=never.",api_configuration_documentation,https://learn.chatgpt.com/docs/developer-commands#codex-exec,,2026-08-19,"The documented non-interactive/bypass-capable CLI can perform code, command, test, and repository-defined release actions without routine prompts. With the assessed deployment tools and credentials, the supported change can take effect without a routine human release gate.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_google_jules_swd01_acquire_01,pta_google_jules_swd01,acquire,stage_authority,"Jules REST API session connected to a GitHub repository, requirePlanApproval omitted (plans auto-approved), automationMode=AUTO_CREATE_PR; no assumed PR merge, production deployment, or operations integration.",api_configuration_documentation,https://jules.google/docs/api/reference/sessions,,2026-08-19,"After the user supplies the goal and repository/branch, Jules clones the source and initializes the environment. Goal and access provision are allowed setup, and no routine acquisition-approval gate is documented for the supported repository task.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_google_jules_swd01_interpret_01,pta_google_jules_swd01,interpret,stage_authority,"Jules REST API session connected to a GitHub repository, requirePlanApproval omitted (plans auto-approved), automationMode=AUTO_CREATE_PR; no assumed PR merge, production deployment, or operations integration.",api_configuration_documentation,https://jules.google/docs/api/reference/,,2026-08-19,"Jules analyzes the connected repository to execute bug-fixing, feature, test, or review work; in the assessed API configuration it proceeds without a routine human interpretation-validation step.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_google_jules_swd01_decide_01,pta_google_jules_swd01,decide,stage_authority,"Jules REST API session connected to a GitHub repository, requirePlanApproval omitted (plans auto-approved), automationMode=AUTO_CREATE_PR; no assumed PR merge, production deployment, or operations integration.",api_configuration_documentation,https://jules.google/docs/api/reference/sessions,,2026-08-19,"Jules produces a plan; when requirePlanApproval is not set, the plan is automatically approved and executed. This explicitly removes the routine pre-effect decision gate for the supported task.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_google_jules_swd01_act_01,pta_google_jules_swd01,act,stage_authority,"Jules REST API session connected to a GitHub repository, requirePlanApproval omitted (plans auto-approved), automationMode=AUTO_CREATE_PR; no assumed PR merge, production deployment, or operations integration.",api_configuration_documentation,https://jules.google/docs/api/reference/sessions,,2026-08-19,"AUTO_CREATE_PR automatically creates a pull request when the completed code change is ready, but Jules does not merge/release that pull request. A human or authorized repository workflow provides the routine pre-effect release, so Act is 3.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aws_amazon_q_developer_swd01_acquire_01,pta_aws_amazon_q_developer_swd01,acquire,stage_authority,"Amazon Q Developer for GitHub preview: development agent invoked from a GitHub issue by feature-development label or /q dev, plus documented code-review functions; resulting pull request is reviewed/merged by a human; no assumed production deployment authority.",manual,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/amazon-q-for-github.html,,2026-08-19,"A user supplies the task goal in a GitHub issue and triggers /q dev; Amazon Q then works from the repository. Goal-setting is allowed, and the agent does not require routine approval to acquire repository context for the supported issue.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aws_amazon_q_developer_swd01_interpret_01,pta_aws_amazon_q_developer_swd01,interpret,stage_authority,"Amazon Q Developer for GitHub preview: development agent invoked from a GitHub issue by feature-development label or /q dev, plus documented code-review functions; resulting pull request is reviewed/merged by a human; no assumed production deployment authority.",manual,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/amazon-q-for-github.html,,2026-08-19,"Q automatically analyzes and implements features/bug fixes and its review agent analyzes code quality, security, and tests. No routine interpretation-validation gate is documented before implementation for the supported issue.",4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aws_amazon_q_developer_swd01_decide_01,pta_aws_amazon_q_developer_swd01,decide,stage_authority,"Amazon Q Developer for GitHub preview: development agent invoked from a GitHub issue by feature-development label or /q dev, plus documented code-review functions; resulting pull request is reviewed/merged by a human; no assumed production deployment authority.",manual,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/security_iam_permissions.html,,2026-08-19,AWS documents implementation-plan generation and task-assist code generation; the GitHub development agent automatically executes the supported feature/fix workflow without a routine plan-approval step.,4,none,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_aws_amazon_q_developer_swd01_act_01,pta_aws_amazon_q_developer_swd01,act,stage_authority,"Amazon Q Developer for GitHub preview: development agent invoked from a GitHub issue by feature-development label or /q dev, plus documented code-review functions; resulting pull request is reviewed/merged by a human; no assumed production deployment authority.",manual,https://docs.aws.amazon.com/amazonq/latest/qdeveloper-ug/amazon-q-for-github.html,,2026-08-19,"The agent creates a pull request containing the implemented change and summary. Because the documented workflow stops at the pull request rather than merging/releasing it, a routine human or repository release gate remains and Act is 3.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_replit_agent_swd01_acquire_01,pta_replit_agent_swd01,acquire,stage_authority,"Replit Agent through the ChatGPT integration, one Replit App per conversation, natural-language create/update workflow, automatic generation and deployment/publishing, Plan mode not invoked.",faq_technical_brief,https://docs.replit.com/references/platforms/chatgpt,,2026-08-19,"The user supplies the app goal and optional files, after which Agent determines the setup and gathers the context needed to build. Goal-setting is allowed at 4, and the direct workflow has no routine acquisition-approval gate.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_replit_agent_swd01_interpret_01,pta_replit_agent_swd01,interpret,stage_authority,"Replit Agent through the ChatGPT integration, one Replit App per conversation, natural-language create/update workflow, automatic generation and deployment/publishing, Plan mode not invoked.",faq_technical_brief,https://docs.replit.com/references/platforms/chatgpt,,2026-08-19,The documented direct workflow takes a natural-language request and automatically generates a functioning app; no plan-review or interpretation-validation step is specified for this non-Plan-mode configuration.,4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_replit_agent_swd01_decide_01,pta_replit_agent_swd01,decide,stage_authority,"Replit Agent through the ChatGPT integration, one Replit App per conversation, natural-language create/update workflow, automatic generation and deployment/publishing, Plan mode not invoked.",faq_technical_brief,https://docs.replit.com/references/platforms/chatgpt,,2026-08-19,"Agent selects the setup and implementation needed to generate the app, and the direct ChatGPT integration does not document a routine pre-build approval gate. This supports 4 for the bounded one-app workflow.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_replit_agent_swd01_act_01,pta_replit_agent_swd01,act,stage_authority,"Replit Agent through the ChatGPT integration, one Replit App per conversation, natural-language create/update workflow, automatic generation and deployment/publishing, Plan mode not invoked.",faq_technical_brief,https://docs.replit.com/references/platforms/chatgpt,,2026-08-19,Replit explicitly states that Agent generates and deploys the app automatically and returns a live link; publishing is automatic and ready to share. No routine pre-effect human release is documented in this configuration.,4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_hp_siteprint_can47203101_acquire_01,pta_hp_siteprint_can47203101,acquire,stage_authority,"HP SitePrint layout robot with supported CAD layout file, robotic total station, required control points, HP SitePrint cloud/tablet workflow, operator-selected print area and ink; operator maintains line of sight and handles setup, consumables, obstacles, and exceptions.",detailed_product_page,https://www.hp.com/us-en/printers/site-print/layout-robot.html,,2026-08-19,"For every layout job, the operator prepares the CAD, establishes accurate control points, sets up the total station, and connects the robot. Those are material acquisition steps; SitePrint then receives the file and local sensor/position data.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_hp_siteprint_can47203101_interpret_01,pta_hp_siteprint_can47203101,interpret,stage_authority,"HP SitePrint layout robot with supported CAD layout file, robotic total station, required control points, HP SitePrint cloud/tablet workflow, operator-selected print area and ink; operator maintains line of sight and handles setup, consumables, obstacles, and exceptions.",detailed_product_page,https://www.hp.com/us-en/printers/site-print/layout-robot.html,,2026-08-19,"SitePrint completes registration and translation of the prepared digital layout into full-scale site coordinates, while the operator routinely verifies setup/positioning and supervises the run. This is complete supported-case interpretation with a human technical gate.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_hp_siteprint_can47203101_decide_01,pta_hp_siteprint_can47203101,decide,stage_authority,"HP SitePrint layout robot with supported CAD layout file, robotic total station, required control points, HP SitePrint cloud/tablet workflow, operator-selected print area and ink; operator maintains line of sight and handles setup, consumables, obstacles, and exceptions.",faq_technical_brief,https://h20195.www2.hp.com/v2/getpdf.aspx/c09062116.pdf,,2026-08-19,"The robot completes local route, positioning, obstacle-avoidance, and print-execution decisions after the operator selects the print scope and consumables. Routine operator supervision/exception handling prevents 4 but the supported execution decision is complete, supporting 3.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_hp_siteprint_can47203101_act_01,pta_hp_siteprint_can47203101,act,stage_authority,"HP SitePrint layout robot with supported CAD layout file, robotic total station, required control points, HP SitePrint cloud/tablet workflow, operator-selected print area and ink; operator maintains line of sight and handles setup, consumables, obstacles, and exceptions.",faq_technical_brief,https://h20195.www2.hp.com/v2/getpdf.aspx/c09062116.pdf,,2026-08-19,"The robot completes the supported layout-print run, but HP documents routine human initiation, line-of-sight supervision, battery/ink service, remote obstacle handling, and no eight-hour unsupervised operation. Complete action with continuous technical supervision is 3.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203101_acquire_01,pta_dusty_fieldprint_platform_can47203101,acquire,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; one trained operator selects and runs the print.",manual,https://support.dustyrobotics.com/hc/en-us/articles/53228299459355-What-Is-the-Dusty-FieldPrinter-An-Overview-of-the-Layout-Printing-Robot-and-System,,2026-08-19,"A human prepares/publishes the coordinated file and an operator performs stationing/verification for each job. The platform then obtains the file and local position/sensor data; the routine human preparation is material, so Acquire is 2.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_dusty_fieldprint_platform_can47203101_interpret_01,pta_dusty_fieldprint_platform_can47203101,interpret,stage_authority,"Dusty FieldPrint Platform with FP2 FieldPrinter, Portal-published coordinated BIM/CAD print file, total-station stationing/verification, iPad operator controls, and AI obstacle avoidance; one trained operator selects and runs the print.",detailed_product_page,https://www.dustyrobotics.com/fieldprint-platform,,2026-08-19,"The platform completes alignment/translation of the published coordinated BIM/CAD file into full-scale multi-trade floor layout, with routine human stationing and verification. This is a stage-complete bounded interpretation with a technical gate, supporting 3.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
