product_task_assessment_id,company_id,company_name,product_id,product_name,product_ai_release_id,product_date_assessed,product_configuration_assessed,product_task_coverage,supported_case_scope,product_task_relationship,primary_user_role,occupation_soc_code,occupation_name,canonical_task_set_version,canonical_task_id,canonical_task_name,task_scope_version,jurisdiction_code,capability_date_assessed,capability_protocol_version,acquire_product_autonomy_rating,interpret_product_autonomy_rating,decide_product_autonomy_rating,act_product_autonomy_rating,acquire_ai_capability,interpret_ai_capability,decide_ai_capability,act_ai_capability,acquire_gap,interpret_gap,decide_gap,act_gap,signoff_date_assessed,signoff_applicability_scope,acquire_formal_signoff_status,interpret_formal_signoff_status,decide_formal_signoff_status,act_formal_signoff_status,signoff_reason_codes,product_assessment_status,capability_assessment_status,signoff_assessment_status,gap_assessment_status
pta_w10w11_20260820_w11_soundhound_ai_smart_ordering_can_35_3031_01,soundhound_ai,SoundHound AI,smart_ordering_prod,Smart Ordering,,2026-08-20,"Smart Ordering, current documented U.S. configuration as of 2026-08-20: Voice-AI order-management product handling supported restaurant orders across phone, SMS, application, and point-of-sale workflows. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure approved knowledge, actions, and escalation boundaries; the agent resolves supported cases and hands off genuine exceptions. Assessment retains the full frozen task and is limited to: Receive, clarify, and enter supported restaurant orders through phone or digital channels and connect them to restaurant systems.",bounded_substantive,"Receive, clarify, and enter supported restaurant orders through phone or digital channels and connect them to restaurant systems.",customer_self_service,Restaurant patron and service staff,35-3031.00,Waiters and Waitresses,expansion-2.1-initial-reviewed,CAN-35-3031-01,Serve dining patrons from order through payment,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,4,4,4,4,2,2,2,2,-2,-2,-2,-2,2026-08-20,"U.S. dining service under the federal baseline; state alcohol-service, food-code, cash-control, tip-pooling, and employer approval rules excluded unless separately named.",not_required,not_required,not_required,not_required,,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_v02_alai_alix_can_37_2011_01,alai_labs,Alai Labs,alix_prod,ALIX,rel_v02_alai_alix_current,2026-08-20,ALIX executing a configured autonomous cleaning cycle in a supported mapped commercial restroom.,narrow_fragment,"Map and navigate a supported restroom; clean toilets, urinals, sinks, mirrors, and floors; collect ordinary litter; and generate cycle reports; excludes consumable refill, major spills, and unsupported exceptions.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_allybot_c2_can_37_2011_01,allybot,Allybot,allybot_c2_prod,Allybot C2,rel_v02_allybot_c2_current,2026-08-20,Allybot C2 executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine autonomous sweeping, scrubbing, vacuuming, and mopping on supported mapped floors; excludes service and non-floor duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_gausium_beetle_can_37_2011_01,gausium,Gausium,beetle_prod,Beetle,rel_v02_gausium_beetle_2024_11_19,2026-08-20,Beetle executing a configured autonomous industrial sweeping mission with supported dock and AutoPass integration.,narrow_fragment,"Routine sweeping and AI spot cleaning of supported mapped industrial floors, including supported autonomous door passage and charging; excludes bin emptying and other custodial duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_pringle_cc3_can_37_2011_01,pringle_robotics,Pringle Robotics,cc3_prod,CC3,rel_v02_pringle_cc3_current,2026-08-20,CC3 executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,Routine mapped indoor floor cleaning in the documented autonomous configuration; excludes service and broader custodial work.,employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_pringle_cc5_can_37_2011_01,pringle_robotics,Pringle Robotics,cc5_prod,CC5,rel_v02_pringle_cc5_current,2026-08-20,CC5 executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,Routine scheduled wet and dry floor cleaning with the documented station; excludes service and broader custodial work.,employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_cenobots_l4_can_37_2011_01,cenobots,CenoBots,cenobots_l4_prod,CenoBots L4,rel_v02_cenobots_l4_current,2026-08-20,CenoBots L4 executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,Routine floor scrubbing and supported docking in mapped indoor space; excludes consumable service and other building-cleaning work.,employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_xfi_avidbots_kas_can_37_2011_01,avidbots,Avidbots,kas_prod,Kas,rel_xfi_avidbots_kas_20240410,2026-08-20,Avidbots Kas executing a configured autonomous scrub plan in a mapped indoor commercial facility.,narrow_fragment,"Routine hard-floor scrubbing in mapped indoor commercial spaces, including dynamic rerouting around ordinary obstacles; excludes restroom service, waste removal, carpet care, refilling/draining, major spills, and other custodial duties.",employer_deployed_automation,"Janitor, cleaner, or facilities operator",37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_pudu_cc1_can_37_2011_01,pudu_robotics,Pudu Robotics,pudu_cc1_prod,PUDU CC1,rel_v02_pudu_cc1_current,2026-08-20,PUDU CC1 executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine sweeping, scrubbing, vacuuming, and mopping on supported mapped indoor surfaces; excludes consumable service and non-floor custodial duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_pudu_cc1_pro_can_37_2011_01,pudu_robotics,Pudu Robotics,pudu_cc1_pro_prod,PUDU CC1 Pro,rel_v02_pudu_cc1_pro_current,2026-08-20,PUDU CC1 Pro executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,Routine supported indoor floor-cleaning missions with the configured workstation; excludes non-floor cleaning and physical exception handling.,employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_gausium_phantas_can_37_2011_01,gausium,Gausium,phantas_prod,Phantas,rel_v02_gausium_phantas_current,2026-08-20,Phantas executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine vacuuming, sweeping, scrubbing, and dust-mopping of supported mapped indoor floors; excludes service and other custodial duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_w11_tailos_rosie_can_37_2011_01,tailos,Tailos,rosie_prod,Rosie,,2026-08-20,"Rosie, current documented U.S. configuration as of 2026-08-20: AI-powered autonomous commercial vacuum robot for hospitality and facility floor-cleaning workflows. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure goals and boundaries and handle genuine exceptions; the product performs the bounded cycle without routine case-by-case intervention. Assessment retains the full frozen task and is limited to: Execute routine autonomous vacuuming in supported mapped hospitality or commercial spaces; excludes non-floor custodial work.",bounded_substantive,Execute routine autonomous vacuuming in supported mapped hospitality or commercial spaces; excludes non-floor custodial work.,employer_deployed_automation,"Janitorial, housekeeping, or facility operations staff",37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,directional_only
pta_w10w11_20260820_v02_nilfisk_sc25_can_37_2011_01,nilfisk,Nilfisk,sc25_autonomous_scrubber_prod,SC25 Autonomous Scrubber,rel_v02_nilfisk_sc25_current,2026-08-20,SC25 Autonomous Scrubber executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine autonomous scrubbing of supported mapped indoor floors; excludes consumable service, major exceptions, and non-floor custodial duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_gausium_scrubber50_can_37_2011_01,gausium,Gausium,scrubber_50_prod,Scrubber 50,rel_v02_gausium_scrubber50_pro_current,2026-08-20,Scrubber 50 Pro executing a configured mapped-floor mission with the optional workstation enabled.,narrow_fragment,"Routine scrubbing, sweeping, dust mopping, AI spot cleaning, rerouting, and supported docking/refill on mapped commercial floors; excludes non-floor custodial duties and physical exceptions.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_w11_tennant_t380amr_can_37_2011_01,tennant,Tennant Company,t380amr_prod,T380AMR,,2026-08-20,"T380AMR, current documented U.S. configuration as of 2026-08-20: Autonomous commercial floor scrubber using BrainOS AI navigation for repeatable cleaning routes in mapped facilities. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure goals and boundaries and handle genuine exceptions; the product performs the bounded cycle without routine case-by-case intervention. Assessment retains the full frozen task and is limited to: Execute routine autonomous floor-scrubbing routes in supported mapped commercial spaces; excludes non-floor custodial work.",bounded_substantive,Execute routine autonomous floor-scrubbing routes in supported mapped commercial spaces; excludes non-floor custodial work.,employer_deployed_automation,Janitorial or facility operations staff,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,directional_only
pta_w10w11_20260820_v02_gausium_vacuum40_can_37_2011_01,gausium,Gausium,vacuum_40_prod,Vacuum 40,rel_v02_gausium_vacuum40_current,2026-08-20,Vacuum 40 executing a configured mapped-floor mission with its optional charging dock.,narrow_fragment,"Routine vacuuming, sweeping, and dry mopping on supported mapped indoor hard and soft floors, including autonomous mode switching, rerouting, and charging; excludes service and non-floor duties.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_softbank_whiz_can_37_2011_01,softbank_robotics,SoftBank Robotics,whiz_prod,Whiz,rel_v02_softbank_whiz_current,2026-08-20,Whiz executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine autonomous vacuuming on taught indoor routes; excludes setup, consumable service, spills, and other custodial work.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_v02_tennant_x4_rovr_can_37_2011_01,tennant,Tennant Company,x4_rovr_prod,X4 ROVR,rel_v02_tennant_x4_rovr_current,2026-08-20,X4 ROVR executing a configured autonomous cleaning mission in a mapped supported facility.,narrow_fragment,"Routine hard-floor scrubbing in mapped indoor commercial space; excludes refilling, draining, major spills, restrooms, waste, carpet care, and other custodial work.",employer_deployed_automation,Facilities operator or cleaner,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",expansion-1.1-reviewed,CAN-37-2011-01,"Keep buildings and grounds clean, orderly, safe, and functional",scope-expansion-1.1,US,2026-08-19,0.7,4,4,4,4,4,4,4,3,0,0,0,-1,2026-08-19,"U.S. national-baseline custodial building and grounds work. Specialized restricted-use-pesticide work is not treated as material to this SOC without occupation-setting evidence and should receive a later custodial-pesticide applicability row; ordinary cleaning, minor upkeep, snow, grounds, driving, and general-use pesticides are included.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
pta_w10w11_20260820_w11_pelsis_pelsis_digital_can_37_2021_01,pelsis,Pelsis,pelsis_digital_prod,Pelsis Digital,,2026-08-20,"Pelsis Digital, current documented U.S. configuration as of 2026-08-20: AI-enabled digital flying-insect monitoring product that identifies, counts, and reports insect activity for pest-management teams. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: the system continuously monitors and releases the bounded finding or alert; people decide and perform the downstream response. Assessment retains the full frozen task and is limited to: Monitor supported flying-insect traps, identify and count insects, surface activity patterns, and direct technician inspection or treatment.",bounded_substantive,"Monitor supported flying-insect traps, identify and count insects, surface activity patterns, and direct technician inspection or treatment.",mixed,Pest-control technician or facility pest-management staff,37-2021.00,Pest Control Workers,expansion-2.1-initial-reviewed,CAN-37-2021-01,Diagnose and resolve pest infestations,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,4,4,2,4,1,3,1,0,-3,-1,-1,-4,2026-08-20,U.S. pest diagnosis and control; conditional subset: selection or use of a federally restricted-use pesticide under EPA certification rules.,not_required,not_required,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_w11_rentokil_pestconnect_can_37_2021_01,rentokil,Rentokil,pestconnect_prod,PestConnect,,2026-08-20,"PestConnect, current documented U.S. configuration as of 2026-08-20: Connected pest-monitoring product using machine learning and remote sensing to detect rodent activity and direct technician response. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: the system continuously monitors and releases the bounded finding or alert; people decide and perform the downstream response. Assessment retains the full frozen task and is limited to: Continuously monitor supported traps or sensors, identify likely pest activity, alert technicians, and support targeted response and documentation.",bounded_substantive,"Continuously monitor supported traps or sensors, identify likely pest activity, alert technicians, and support targeted response and documentation.",mixed,Pest-control technician or service operations staff,37-2021.00,Pest Control Workers,expansion-2.1-initial-reviewed,CAN-37-2021-01,Diagnose and resolve pest infestations,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,4,4,2,4,1,3,1,0,-3,-1,-1,-4,2026-08-20,U.S. pest diagnosis and control; conditional subset: selection or use of a federally restricted-use pesticide under EPA certification rules.,not_required,not_required,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_w11_mammotion_luba_3_awd_can_37_3011_01,mammotion,Mammotion,luba_3_awd_prod,LUBA 3 AWD,,2026-08-20,"LUBA 3 AWD, current documented U.S. configuration as of 2026-08-20: Autonomous robotic mower using LiDAR, AI vision, mapping, and obstacle avoidance for supported lawns and terrain. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure the site, route, recipe, order, or equipment and supply materials; the product executes the bounded cycle without routine case-by-case intervention. Assessment retains the full frozen task and is limited to: Map and autonomously mow supported lawns and terrain while detecting obstacles and managing configured zones.",bounded_substantive,Map and autonomously mow supported lawns and terrain while detecting obstacles and managing configured zones.,employer_deployed_automation,Landscape maintenance worker or property operator,37-3011.00,Landscaping and Groundskeeping Workers,expansion-2.1-initial-reviewed,CAN-37-3011-01,Maintain landscaped grounds and outdoor features,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,4,4,4,2,2,4,4,0,-2,0,0,2026-08-20,U.S. landscape and grounds maintenance; conditional subset: selection or use of a federally restricted-use pesticide under EPA certification rules.,not_required,not_required,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_w11_scythe_robotics_m_52_can_37_3011_01,scythe_robotics,Scythe Robotics,m_52_prod,M.52,,2026-08-20,"M.52, current documented U.S. configuration as of 2026-08-20: Commercial autonomous electric mower using computer vision, sensing, and machine-learning-powered perception for landscape crews. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure the site, route, recipe, order, or equipment and supply materials; the product executes the bounded cycle without routine case-by-case intervention. Assessment retains the full frozen task and is limited to: Autonomously mow supported commercial landscape areas while detecting and navigating ordinary obstacles.",bounded_substantive,Autonomously mow supported commercial landscape areas while detecting and navigating ordinary obstacles.,employer_deployed_automation,Commercial landscape maintenance crew,37-3011.00,Landscaping and Groundskeeping Workers,expansion-2.1-initial-reviewed,CAN-37-3011-01,Maintain landscaped grounds and outdoor features,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,4,4,4,2,2,4,4,0,-2,0,0,2026-08-20,U.S. landscape and grounds maintenance; conditional subset: selection or use of a federally restricted-use pesticide under EPA certification rules.,not_required,not_required,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_w11_segway_navimow_navimow_i105_can_37_3011_01,segway_navimow,Segway Navimow,navimow_i105_prod,Navimow i105,,2026-08-20,"Navimow i105, current documented U.S. configuration as of 2026-08-20: AI-vision robotic lawn mower using mapping, obstacle recognition, and autonomous route execution for supported lawns. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: people configure the site, route, recipe, order, or equipment and supply materials; the product executes the bounded cycle without routine case-by-case intervention. Assessment retains the full frozen task and is limited to: Map and autonomously mow supported lawns while detecting ordinary obstacles and returning for charging.",bounded_substantive,Map and autonomously mow supported lawns while detecting ordinary obstacles and returning for charging.,employer_deployed_automation,Landscape maintenance worker or property operator,37-3011.00,Landscaping and Groundskeeping Workers,expansion-2.1-initial-reviewed,CAN-37-3011-01,Maintain landscaped grounds and outdoor features,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,4,4,4,2,2,4,4,0,-2,0,0,2026-08-20,U.S. landscape and grounds maintenance; conditional subset: selection or use of a federally restricted-use pesticide under EPA certification rules.,not_required,not_required,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_w11_neighborbrite_neighborbrite_for_landscapers_can_37_3011_02,neighborbrite,Neighborbrite,neighborbrite_for_landscapers_prod,Neighborbrite for Landscapers,,2026-08-20,"Neighborbrite for Landscapers, current documented U.S. configuration as of 2026-08-20: AI landscape-design product for professional landscapers that generates design concepts, plant lists, and estimate-supporting outputs. Assessed mode: the highest-authority current mode actually described on the cited exact-product or workflow page; no hypothetical integration is added. Human role in this bounded mode: a professional supplies site or client constraints, reviews generated concepts, selects the design, and performs the physical work. Assessment retains the full frozen task and is limited to: Generate supported landscape design concepts and plant lists from site images and project inputs for planning and customer presentation.",bounded_substantive,Generate supported landscape design concepts and plant lists from site images and project inputs for planning and customer presentation.,occupation_worker_tool,Landscaper or landscape service business,37-3011.00,Landscaping and Groundskeeping Workers,expansion-2.1-initial-reviewed,CAN-37-3011-02,Establish or renovate landscapes and grounds features,scope-expansion-2.1-v0.1,US,2026-08-20,0.7,2,3,2,3,2,4,4,4,0,1,2,1,2026-08-20,U.S. landscape establishment and renovation; conditional subset: covered trenching or excavation with employee exposure under 29 CFR 1926.651.,conditional,conditional,conditional,conditional,LEGAL_PROFESSIONAL_AUTHORITY,calibration_draft,calibration_draft,calibration_draft,directional_only
pta_w10w11_20260820_v02b_revieve_hair_can_39_5012_01,revieve_oy,Revieve Oy,ai_haircare_advisor_prod,AI Haircare Advisor,rel_v02b_revieve_hair,2026-08-20,Revieve AI Haircare Advisor embedded in a configured retailer or brand catalog using selfie or live-camera analysis.,narrow_fragment,Visible hair-attribute analysis and automated product/routine recommendation from a configured catalog; excludes medical diagnosis and physical hair service.,customer_self_service,"Hair-care customer, retailer, or salon",39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",expansion-1.1-reviewed,CAN-39-5012-01,Provide and support hair and cosmetology services,scope-expansion-1.1,US,2026-08-19,0.7,2,4,4,4,3,3,3,3,1,-1,-1,-1,2026-08-19,"U.S. hair and cosmetology services at the national-baseline row; federal cosmetic-product and OSHA salon-safety rules are included, while state licensing, scope-of-practice, facility, and sanitation regimes require later jurisdiction-specific rows.",not_required,not_required,not_required,not_required,,calibration_draft,final,final,not_comparable
