company_id,company_name,company_name_aliases,parent_company_id,company_description,company_website_url,company_founded_date,company_founded_date_precision,headquarters_country_code,headquarters_subdivision_code,company_status,company_status_date_assessed,company_source_url,company_source_access_date,catalog_status,catalog_source_count,catalog_source_files
valrie27doek,valrie27doek,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://open-vsx.org/,,unknown,,,active,2026-08-20,https://open-vsx.org/extension/valrie27doek/cody-testing,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vampi28,vampi28,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/auto-release-with-ai-description,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
varadrane7,varadrane7,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/privguard-sentinel,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vaultai,VaultAI,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VaultAI.vaultai-code-assistant,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vblagoje,vblagoje,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/pr-auto,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vctors,vctors,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://open-vsx.org/,,unknown,,,active,2026-08-20,https://open-vsx.org/extension/vctors/voltcode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vebgenofficial,vebgenofficial,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vebgenofficial/vebgen,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vector,Vector,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=vector-ai.vector-coding-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vedaant00,vedaant00,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vedaant00/opendot,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vedantxn,vedantxn,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vedantxn/nextly,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
venbrinodevs,VenbrinoDevs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=venbrinodevs.gcommit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vendora_developer,Vendora-developer,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=Vendora-developer.vendorarouter-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
verificateai,VerificateAI,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/VerificateAI/verificate-mcp,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
verireport,Verireport,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/756915660/verireport?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vibefree,VibeFree,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VibeFree.vibefree-vscode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vibestudio,vibestudio,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=vibestudio-inc.vibestudio-vibestudio,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
victor_rojas,Victor Rojas,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VictorMRojas.rojascode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vida_dev,Vida Dev,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=vida-dev.devlens,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vignesh_pai,Vignesh Pai,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VigPai.agentcode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vijay_arther,Vijay Arther,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VijayArther.jessie-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vijay_janakiraman,vijay janakiraman,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=vijayjanakiraman.nim-code,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vilancer,Vilancer,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/vilancer-bugbit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
villesau,villesau,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/ai-code-review-action,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vimox_shah_genea,vimox-shah-genea,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/vulnerability-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vins_g,vins_g,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=vinsg.ollama-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vishantverma,vishantverma,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vishantverma/MagicCLI,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vishwajeetm,VishwajeetM,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=codemate-ai.codemate-ai-code-review,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vivaan_dhawan,VIVAAN-DHAWAN,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/ai-code-reviewer-pro,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vivecode_labs,ViveCode Labs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=ViveCodeLabs.vibecoding,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vivekbwaj,vivekbwaj,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vivekbwaj/playwright-ai-framework,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vkmech999,vkmech999,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vkmech999/pytest-ai-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vlado_ivankovic,Vlado Ivanković,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=VladoIvankovic.codeep,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
voice2ticket,Voice2ticket,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/4265765205/voice2ticket?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
voloshinskii,voloshinskii,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/localize-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
volter_ai,volter-ai,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/runhuman-issue-tester,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vrisego,vrisego,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/31263-nexchat,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
vsdudakov,vsdudakov,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/vsdudakov/troika,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
w1,W1,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=W1.williams-one,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wacht_platform,wacht-platform,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/wacht-platform/snippet-service,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wadakatu,wadakatu,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/gitlyte-site-generator,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wakuwaku3,wakuwaku3,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/auto-gpt-review-with-preconditions,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wanghenan,wanghenan,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/codereview-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wangyuahn,wangyuahn,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/wangyuahn/nori-code,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
ward_innovations,Ward Innovations,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=MinovativeTechnologies.minovative-mind-vscode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
watchakorn_18k,watchakorn-18k,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/watchakorn-18k/airc,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
waycore,Waycore inc.,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=Waycoreinc.sona-ai-native-programming,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
waypoint,Waypoint,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1232678/waypoint-ai-for-jira?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
webnative,WebNative,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=WebNative.tarsk-vscode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
websouf,WebSouf,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/30298-smart-commit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wende,wende,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/wende/agentic-pr-review,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wesley_gomes93,Wesley-Gomes93,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Wesley-Gomes93/qa-lab-agent-mcp,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
whailion,Whailion,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/30085-whailion-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
whyiyhw,whyiyhw,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/whyiyhw/seek,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wingcode,WingCode,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/29374-wingcode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wingman,WingMan,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=WingMan.wing-man,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
winter_soren,Winter-Soren,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Winter-Soren/soren-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wispbit,wispbit,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/29669-wispbit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wjb12387767,wjb12387767,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/wjb12387767/nexus-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
woai3c,woai3c,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/woai3c/x-code-cli,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
woolf_pak_studios,Woolf Pak Studios,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=WoolfPakStudios.specpilot,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wuwei_io,wuwei-io,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/wuwei-io/wuwei,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
wyapy_developer_insights,Wyapy - Developer Insights,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1726843935/wyapy-developer-insights?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
x360aitech,X360AITech,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/3456570515/x360-ai-galaxy?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
